bbl,bldg#,m,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15379228,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,9/15/22,9/16/22,10/8/22,10/3/22,,,10/4/22,530,8042787,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",9/19/22,9,VIOLATION DISMISSED,12/15/22,Original,Close,N,2022,2022,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15428117,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,10/12/22,10/13/22,12/2/22,11/18/22,,,12/2/22,649,8072257,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTELINE AT WASH BASIN IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",10/14/22,19,VIOLATION CLOSED,12/18/22,Original,Close,Y,2022,2022,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15985120,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,5/11/23,5/12/23,7/3/23,6/19/23,,,,508,8486979,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT SOUTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",5/15/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15991268,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,5/20/23,5/21/23,7/10/23,6/26/23,,,,508,8495783,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",5/22/23,19,VIOLATION CLOSED,7/1/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072210,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) EAST WALL IN THE KITCHEN LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072211,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL, WEST WALL IN THE 2nd ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072212,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072213,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) WEST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072215,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE 5th ROOM FROM NORTH AT WEST LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16072216,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/28/23,6/28/23,7/28/23,7/23/23,8/11/23,8/6/23,,616,8541120,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) NORTH WALL IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/29/23,19,VIOLATION CLOSED,8/3/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16145925,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,6/28/23,8/3/23,11/21/23,11/7/23,,,,508,8586817,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE 5th ROOM FROM NORTH AT WEST LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/4/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16571534,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,1/6/24,1/6/24,4/26/24,4/12/24,,,2/13/24,550,8881773,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... OF APPROXIMATELY 4 SQ FEET AT WEST WALL IN THE 6th ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",1/8/24,9,VIOLATION DISMISSED,4/25/24,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16571535,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,1/6/24,1/6/24,4/26/24,4/12/24,,,2/13/24,550,8881773,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... OF APPROXIMATELY 6 SQ FEET AT WEST WALL IN THE 5th ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",1/8/24,9,VIOLATION DISMISSED,4/25/24,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16571536,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,1/6/24,1/6/24,4/26/24,4/12/24,,,4/24/24,556,8881772,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS IN THE PRIVATE HALLWAY LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",1/8/24,9,VIOLATION DISMISSED,7/5/24,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16932505,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,4/27/24,4/27/24,5/18/24,5/13/24,,,5/15/24,530,9136031,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGE DOOR TO FIRE STAIRS AT PUBLIC HALL, 4th STORY",4/29/24,19,VIOLATION CLOSED,5/21/24,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17129758,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,7/20/24,7/20/24,8/4/24,7/28/24,,,8/1/24,501,9255122,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LOCK AT BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",7/22/24,9,VIOLATION DISMISSED,10/15/24,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219614,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,8/21/24,8/22/24,10/11/24,9/27/24,,,,583,9304937,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK OVER CEILING IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219631,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,8/21/24,8/22/24,12/10/24,11/26/24,,,,508,9304936,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219621,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,8/21/24,8/22/24,10/11/24,9/27/24,,,,566,9304937,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF VERMIN FLIES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18246827,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,9/22/25,9/23/25,10/13/25,10/8/25,,,10/2/25,530,10005482,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE CLOSER ARM, BUILDING FRONT ENTRANCE DOOR , 1st STORY",9/24/25,19,VIOLATION CLOSED,10/29/25,Original,Close,N,2025,2025,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219615,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,8/21/24,8/22/24,12/10/24,11/26/24,,,,508,9304936,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL IN THE KITCHEN LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17937744,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,6/4/25,6/6/25,9/26/25,9/12/25,,,,550,9825944,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING LESS THAN 10 SQ FT IN THE 1st ROOM FROM NORTH LOCATED AT APT 6B, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",6/9/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,8/29/25,Original,Open,N,2025,2025,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15344097,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,9/1/22,9/1/22,10/3/22,9/28/22,,,10/3/22,568,8025081,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",9/2/22,21,NOT COMPLIED WITH,10/20/25,Original,Open,N,2022,2022,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17937743,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,6/4/25,6/6/25,7/28/25,7/14/25,,,,508,9825945,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WINDOW FRAME IN THE 2nd ROOM FROM NORTH LOCATED AT APT 6B, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",6/9/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,8/29/25,Original,Open,N,2025,2025,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16145909,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,6/28/23,8/3/23,11/21/23,11/7/23,,,,508,8586817,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE 5th ROOM FROM NORTH AT EAST LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/4/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16148676,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,8/8/23,8/8/23,11/26/23,11/12/23,,,,556,8593183,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS AND CEILINGS. IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/9/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16148677,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,8/8/23,8/9/23,11/27/23,11/13/23,,,,553,8594790,"§ 27-2011 ADM CODE CLEANSE TO THE SATISFACTION OF THIS DEPARTMENT THE TILE AROUND BATHTUB IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/10/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16148679,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,8/8/23,8/8/23,9/27/23,9/13/23,,,,501,8593184,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE GASKET AT REFRIGERAATOR DOOR. IN THE KITCHEN LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/9/23,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16932503,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,4/27/24,4/27/24,5/30/24,5/25/24,,,,568,9136030,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",4/29/24,21,NOT COMPLIED WITH,10/20/25,Original,Open,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17049163,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/14/24,6/17/24,7/19/24,7/14/24,,,,568,9210217,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/18/24,21,NOT COMPLIED WITH,10/20/25,Original,Open,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17049165,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,6/14/24,6/17/24,8/6/24,7/23/24,,,,583,9210216,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK OVER CEILING IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/18/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219618,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,8/21/24,8/22/24,10/11/24,9/27/24,,,,649,9304937,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN BATHTUB IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,Y,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219619,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,8/21/24,8/22/24,12/10/24,11/26/24,,,,554,9304936,"§ 27-2005 ADM CODE PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION ALL WINDOW FRAMES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,19,VIOLATION CLOSED,10/20/25,Original,Close,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17219624,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,8/21/24,8/22/24,9/23/24,9/18/24,,,,569,9304938,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",8/23/24,21,NOT COMPLIED WITH,10/20/25,Original,Open,N,2024,2024,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,12840425,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,1/5/19,1/5/19,2/25/19,2/11/19,,,2/25/19,501,6355552,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET AT EAST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",1/7/19,9,VIOLATION DISMISSED,5/8/19,Original,Close,N,2019,2019,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18314258,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,10/14/25,10/18/25,11/8/25,11/3/25,,,11/7/25,530,10042884,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT NORTH WALL (STAIR B) HINGE IN THE PUBLIC HALL LOCATED AT PUBLIC PARTS, 7th STORY",10/20/25,19,VIOLATION CLOSED,11/13/25,Original,Close,N,2025,2025,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18314313,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,10/14/25,10/18/25,11/8/25,11/3/25,,,11/7/25,530,10042888,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT NORTH WALL (STAIR A) HINGE IN THE PUBLIC HALL LOCATED AT PUBLIC PARTS, 2nd STORY",10/20/25,19,VIOLATION CLOSED,11/13/25,Original,Close,N,2025,2025,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14550372,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,9/14/21,9/15/21,10/17/21,10/12/21,,,3/2/22,550,7478505,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPRX.40 SQ FT) IN THE 2nd ROOM FROM NORTH AT WEST LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/16/21,19,VIOLATION CLOSED,5/13/22,Original,Close,N,2021,2021,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14550373,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,9/14/21,9/15/21,10/17/21,10/12/21,,,3/2/22,550,7478505,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPRX. 40 SQ.FT. IN THE 3rd ROOM FROM NORTH AT WEST LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/16/21,19,VIOLATION CLOSED,5/13/22,Original,Close,N,2021,2021,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14550374,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,B,9/14/21,9/15/21,11/4/21,10/21/21,,,,508,7478503,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL CEILINGS IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/16/21,19,VIOLATION CLOSED,1/13/22,Original,Close,N,2021,2021,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15991265,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,A,5/20/23,5/21/23,9/8/23,8/25/23,,,,508,8495782,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST WALL IN THE FOYER LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",5/22/23,19,VIOLATION CLOSED,7/2/23,Original,Close,N,2023,2023,11/23/25
4160020001,4,M,11692,54-41 ALMEDA AVENUE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16058549,811149,432097,4,54-41,54-41,54-41,ALMEDA AVENUE,C,6/24/23,6/24/23,7/27/23,7/22/23,,,,568,8536507,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",6/26/23,21,NOT COMPLIED WITH,10/20/25,Original,Open,N,2023,2023,11/23/25
